Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Honduras,HND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2207.23021432074,2228.1467474572,2256.01505600799,2302.20441093316,2351.09358617388,2423.59226577571,2475.170273532,2499.49282332241,2239.0081498977,2479.98971180966
Honduras,HND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,5.87492990493774,7.0901198387146,6.41297006607056,5.15961980819702,4.93701982498169,6.05646991729736,4.91284990310669,6.4384388923645,..
Honduras,HND,Income share held by highest 10%,SI.DST.10TH.10,40.4,37,37.4,36.6,36,36.6,35.3,34.6,..,..
"Hong Kong SAR, China",HKG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,96.15,..,..,95.28,..,..,..,97.8
"Hong Kong SAR, China",HKG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
"Hong Kong SAR, China",HKG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
"Hong Kong SAR, China",HKG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39887.5980660433,40959.7331831029,41796.5936728323,42431.8882817277,43087.2864117537,44380.534941791,45280.2188416436,44192.3784662473,41469.9755056035,44535.9366079234
"Hong Kong SAR, China",HKG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.50960993766785,3.76031994819641,3.57255005836487,3.26212000846863,3.29264998435974,3.31010007858276,3.32651996612549,3.81060004234314,4.4063401222229,..
"Hong Kong SAR, China",HKG,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,72.26,..,..,74.94,..,..,..,88.22
Hungary,HUN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Hungary,HUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Hungary,HUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11470.4034255769,11709.801434339,12237.3116672445,12720.7120220668,13037.9646865447,13630.6882407458,14379.4442049294,15041.0985793785,14400.7191628784,15486.634034095
Hungary,HUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.14111995697021,4.18772983551025,4.6003999710083,4.49410009384155,4.61454010009766,4.61409997940063,4.62282991409302,..,..,..
Hungary,HUN,Income share held by highest 10%,SI.DST.10TH.10,23.9,24.4,24,23.8,23.8,23.9,23.2,23.3,..,..
Iceland,ISL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,100
Iceland,ISL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Iceland,ISL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Iceland,ISL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,49191.574417162,50946.8162625339,51233.2440468041,52951.6815110898,55513.6423015865,56501.4576788793,57699.458929971,57818.8594639095,53188.0398077511,54291.8700690189
Iceland,ISL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.58223009109497,7.44868993759155,7.6414098739624,7.4579701423645,7.43219995498657,7.58385992050171,7.56170988082886,..,..,..
Iceland,ISL,Income share held by highest 10%,SI.DST.10TH.10,22.1,21.3,23.5,22.5,22.8,22.1,..,..,..,..
India,IND,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,53.14,..,..,79.88,..,..,..,77.53
India,IND,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,96.0999984741211,96.4037017822266,97.0068435668945,97.5,98.1864166259766,98.7666625976563,99.0999984741211,99.7377243041992,100,..
India,IND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,72.4040069580078,75.2198638916016,77.5819320678711,83.3679351806641,84.7639541625977,88.7640762329102,93.9461441040039,96.0302124023438,98.4632873535156,..
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1346.67591021735,1415.82872156692,1503.42150701848,1605.60544457087,1719.31807624217,1816.73087569391,1914.01239670815,1965.53932972188,1817.81578185277,1961.42103117711
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.8675000667572,3.84467005729675,..,4.11457014083862,4.25407981872559,4.30544996261597,4.36373996734619,4.40722990036011,4.47422981262207,..
India,IND,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,29.7,29.7,30.5,28.4,30.6,..,..
Indonesia,IDN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,36.06,..,..,48.86,..,..,..,51.76
Indonesia,IDN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.1999969482422,99.6731643676758,99.7399978637695,99.8313903808594,99.8000030517578,99.8899993896484,99.879997253418,99.8899993896484,99.5999984741211,..
Indonesia,IDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,92.6323928833008,92.9942016601563,93.9762496948242,94.9177627563477,95.0620040893555,96.0303573608398,96.8134078979492,97.5271682739258,93.4882354736328,..
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2980.61011028002,3104.3479997837,3217.31746802671,3331.69511469189,3456.9281144563,3589.71554262199,3732.86711146592,3877.42462225362,3757.12164054218,3855.79706026232
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.40748000144959,3.35904002189636,3.28800988197327,3.58360004425049,3.5,2.6699800491333,3,2.84185004234314,..,..
Indonesia,IDN,Income share held by highest 10%,SI.DST.10TH.10,32.9,32.9,32.5,33,31,30.2,29.9,29.5,29.5,30.1
"Iran, Islamic Rep.",IRN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,92.28,..,..,93.98,..,..,..,89.98
"Iran, Islamic Rep.",IRN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9893951416016,99.9800033569336,100,100,99.9899978637695,100,100,100,100,..
"Iran, Islamic Rep.",IRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.7639923095703,99.4385833740234,100,99.8498611450195,99.8368606567383,99.7656784057617,100,100,100,..
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5302.46146888723,5157.4390373261,5345.76194292256,5200.68078673413,5582.89290021092,5657.97008130138,5454.29781802282,5308.91985073419,5333.0467792908,..
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.16859006881714,3.06795001029968,2.80135011672974,2.79738998413086,3.36576008796692,3.79040002822876,3.9553599357605,3.66319990158081,3.59243011474609,..
"Iran, Islamic Rep.",IRN,Income share held by highest 10%,SI.DST.10TH.10,..,29,29.8,30.6,30.9,31.3,32.5,31.7,..,..
Iraq,IRQ,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,10.97,..,..,22.67,..,..,..,18.57
Iraq,IRQ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.6900024414063,99.9012603759766,99.9529724121094,99.9849319458008,99.9976806640625,100,99.9000015258789,100,100,..
Iraq,IRQ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.4141540527344,96.4972763061523,97.1273040771484,97.8588562011719,98.6822967529297,99.569580078125,99.9000015258789,99.9727325439453,100,..
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4630.73652175022,4793.53939165684,4627.83481807872,4688.31801743466,5183.40896909621,4961.40450824501,4975.38104844748,5132.7010666024,4448.18365610689,4465.75622215127
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,4.48999977111816,4.71000003814697,..,..,..,..,..
Iraq,IRQ,Income share held by highest 10%,SI.DST.10TH.10,23.7,..,..,..,..,..,..,..,..,..
Ireland,IRL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,94.71,..,..,95.34,..,..,..,99.66
Ireland,IRL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Ireland,IRL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,46001.2732869361,46339.4692980018,50010.4342080433,62012.4849258149,62568.6265960568,67424.2285587633,72607.6318544814,75143.0184709957,78732.5533241753,88588.4840704567
Ireland,IRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.75268983840942,5.34205007553101,4.87849998474121,3.75876998901367,3.74212002754211,3.50928997993469,3.39286994934082,..,..,..
Ireland,IRL,Income share held by highest 10%,SI.DST.10TH.10,25.9,26.1,24.9,25.4,25.9,25.4,25.1,..,..,..
Isle of Man,IMN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Isle of Man,IMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,76833.1981293282,80538.4642288291,85194.6243844763,85126.9704694293,90975.3085042909,94883.2884753862,96449.339649052,96105.3031681044,..,..
Isle of Man,IMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,89.95,..,..,92.81,..,..,..,92.93
Israel,ISR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Israel,ISR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33995.4276914732,34960.9433583276,35710.8862671424,35808.4364289727,36680.3221310195,37550.727685517,38301.4536594719,38995.2304525406,37488.4549533854,39913.0985101218
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.67253017425537,5.85425996780396,5.76681995391846,5.86211013793945,5.85578012466431,6.05790996551514,6.11233997344971,..,..,..
Israel,ISR,Income share held by highest 10%,SI.DST.10TH.10,29.7,28.9,28.2,28.6,27.7,27,27.6,..,..,..
Italy,ITA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,87.33,..,..,93.79,..,..,..,97.29
Italy,ITA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Italy,ITA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31184.5584255896,30257.6274259351,29979.9187217358,30242.3861352184,30685.645898943,31244.2270989224,31593.4802621599,32119.7444107572,29358.1294303082,31511.794873357
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.05601978302002,4.14367008209229,4.06127977371216,4.07362985610962,3.81578993797302,4.04493999481201,4.25614023208618,..,..,..
Italy,ITA,Income share held by highest 10%,SI.DST.10TH.10,26.4,25.9,25.5,25.8,26,26.7,25.9,..,..,..
Jamaica,JAM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,78.46,..,..,..,..,..,..,73.3
Jamaica,JAM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,97.321174621582,96.5999984741211,96.75,98,99.4843292236328,99.8058853149414,99.9677734375,100,100,..
Jamaica,JAM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,88.1183013916016,90.685432434082,89.1535568237305,91.1365814208984,93.3680191040039,94.8838653564453,96.6274032592773,98.5632705688477,100,..
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4887.58695088568,4884.39200000689,4889.9863087386,4907.927415189,4949.36948379424,4973.72417236268,5043.54079018179,5065.37488938016,4539.00191663451,4728.15471170261
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.11246013641357,6.25108003616333,6.01586008071899,5.45521020889282,5.31461000442505,5.26016998291016,5.41380977630615,5.16364002227783,5.61749505996704,6.02747011184692
Jamaica,JAM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,96.65,..,..,98.24,..,..,..,98.49
Japan,JPN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Japan,JPN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33518.444936892,34239.8862473683,34386.905855287,34960.6393843385,35242.1993771881,35861.9728545838,36117.2276899342,36081.0653118215,34556.4399294744,35278.4205119992
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.64741992950439,3.62496995925903,3.55158996582031,..,3.14643001556396,3.13057994842529,3.07782006263733,..,..,..
Japan,JPN,Income share held by highest 10%,SI.DST.10TH.10,..,26.4,..,..,..,..,..,..,..,..
Jordan,JOR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,24.62,..,..,42.49,..,..,..,47.12
Jordan,JOR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.5,99.9605484008789,99.9878234863281,99.9981918334961,100,100,100,100,100,..
Jordan,JOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.5,97.5779342651367,97.5945587158203,98.9717025756836,99.5662994384766,100,98.8914794921875,100,98.8347702026367,..
Jordan,JOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4386.74509536314,4274.54790896321,4221.08951680769,4164.10876894014,4119.25211453262,4105.72095129719,4109.75242860846,4133.54980467597,4028.96300716262,4091.57418746678
Jordan,JOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.5,3.5,3.79999995231628,3.45000004768372,3.45282006263733,3.22853994369507,2.98481011390686,2.98847007751465,..,..
Jordan,JOR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,53.91,..,..,58.7,..,..,..,81.11
Kazakhstan,KAZ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Kazakhstan,KAZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Kazakhstan,KAZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9823.69389729401,10264.2980657293,10539.0446798227,10510.7718884149,10476.347572387,10758.5208843812,11053.3620631343,11402.7601135125,10974.2462750953,11264.912557012
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.9016900062561,3.43737006187439,3.42164993286133,2.7885799407959,2.97810006141663,2.75081992149353,2.61595010757446,2.8569700717926,..,..
Kazakhstan,KAZ,Income share held by highest 10%,SI.DST.10TH.10,22.9,22.5,22.6,22.6,22.7,23,23.4,..,..,..
Kenya,KEN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,74.66,..,..,81.57,..,..,..,79.2
Kenya,KEN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,71.1579437255859,72.9621658325195,68.4000015258789,78.0999984741211,84.3000030517578,83.8896026611328,87.3880004882813,90.8000030517578,93.9862213134766,..
Kenya,KEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.3002033233643,29.0879287719727,25.0723285675049,29.0025863647461,42.0779266357422,45.8804054260254,51.615177154541,61.6937408447266,62.6713409423828,..
Kenya,KEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1381.96870828926,1397.37865763256,1430.44522482152,1464.55400904329,1489.75877863318,1510.90807221582,1559.859146015,1602.78840118782,1563.17870213378,1643.56908983754
Kenya,KEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.93121004104614,4.83721017837524,4.7172999382019,4.74350023269653,4.89518022537231,4.96308994293213,5.10761976242065,4.97439002990723,5.07996988296509,4.79903602600098
Kenya,KEN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,31.6,..,..,..,..,..,..
Kiribati,KIR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,89.4965591430664,89.3042144775391,89.1029586791992,88.3099975585938,88.9999542236328,89.0828552246094,88.9846038818359,88.726921081543,88.3895263671875,..
Kiribati,KIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,64.3477554321289,68.5880508422852,77.6275405883789,92.9567947387695,96.9907608032227,82.8643569946289,87.066047668457,91.6183700561523,96.436897277832,..
